datetime,symbol,open,high,low,close,volume
2016-07-31 21:00:00,OANDA:XAGUSD,20.33693,20.78443,18.39602,18.66028,225144.0
2016-08-31 21:00:00,OANDA:XAGUSD,18.66028,20.13724,18.5954,19.18112,203248.0
2016-10-02 21:00:00,OANDA:XAGUSD,19.18112,19.31858,17.0971,17.898145,166066.0
2016-10-31 21:00:00,OANDA:XAGUSD,17.898145,19.005785,16.174305,16.51112,404559.0
2016-11-30 22:00:00,OANDA:XAGUSD,16.51112,17.2341,15.63445,15.94306,209007.0
2017-01-01 22:00:00,OANDA:XAGUSD,15.94306,17.61722,15.90759,17.566195,213805.0
2017-01-31 22:00:00,OANDA:XAGUSD,17.566195,18.48885,17.26824,18.30975,121106.0
2017-02-28 22:00:00,OANDA:XAGUSD,18.30975,18.46917,16.82963,18.26015,125132.0
2017-04-02 21:00:00,OANDA:XAGUSD,18.26015,18.67929,17.16711,17.20681,118091.0
2017-04-30 21:00:00,OANDA:XAGUSD,17.20681,17.48023,16.06188,17.32989,145597.0
2017-05-31 21:00:00,OANDA:XAGUSD,17.32989,17.75241,16.27416,16.621165,142556.0
2017-07-02 21:00:00,OANDA:XAGUSD,16.621165,16.88192,15.1897,16.83274,140866.0
2017-07-31 21:00:00,OANDA:XAGUSD,16.83274,17.66742,16.13324,17.57051,155345.0
2017-08-31 21:00:00,OANDA:XAGUSD,17.57051,18.21535,16.62624,16.654145,139951.0
2017-10-01 21:00:00,OANDA:XAGUSD,16.654145,17.46804,16.33539,16.713385,113021.0
2017-10-31 21:00:00,OANDA:XAGUSD,16.713385,17.38446,16.3212,16.441825,112934.0
2017-11-30 22:00:00,OANDA:XAGUSD,16.441825,17.11367,15.62286,16.93573,68173.0
2017-12-31 22:00:00,OANDA:XAGUSD,16.93573,17.70466,16.75181,17.33916,116222.0
2018-01-31 22:00:00,OANDA:XAGUSD,17.33916,17.39966,16.19126,16.413175,135670.0
2018-02-28 22:00:00,OANDA:XAGUSD,16.413175,16.86502,16.12406,16.366635,104405.0
2018-04-01 21:00:00,OANDA:XAGUSD,16.366635,17.35596,16.19084,16.33112,93620.0
2018-04-30 21:00:00,OANDA:XAGUSD,16.33112,16.83413,16.05655,16.42689,85322.0
2018-05-31 21:00:00,OANDA:XAGUSD,16.42689,17.31742,15.92387,16.11081,82578.0
2018-07-01 21:00:00,OANDA:XAGUSD,16.11081,16.21606,15.18035,15.51587,74718.0
2018-07-31 21:00:00,OANDA:XAGUSD,15.51587,15.55544,14.33922,14.5365,79946.0
2018-09-02 21:00:00,OANDA:XAGUSD,14.5365,14.71925,13.94479,14.6547,76927.0
2018-09-30 21:00:00,OANDA:XAGUSD,14.6547,14.91101,14.24483,14.24876,84392.0
2018-10-31 21:00:00,OANDA:XAGUSD,14.24876,14.91452,13.89969,14.18319,70366.0
2018-12-02 22:00:00,OANDA:XAGUSD,14.18319,15.50926,14.18319,15.49518,60387.0
2018-12-31 22:00:00,OANDA:XAGUSD,15.49518,16.1856,15.18598,16.06786,64844.0
2019-01-31 22:00:00,OANDA:XAGUSD,16.06786,16.2526,15.49288,15.61218,50875.0
2019-02-28 22:00:00,OANDA:XAGUSD,15.61218,15.6387,14.98061,15.12521,49316.0
2019-03-31 21:00:00,OANDA:XAGUSD,15.12521,15.34396,14.75539,14.95328,45954.0
2019-04-30 21:00:00,OANDA:XAGUSD,14.95328,14.97752,14.2972,14.59171,48532.0
2019-06-02 21:00:00,OANDA:XAGUSD,14.59171,15.55591,14.58462,15.31696,83357.0
2019-06-30 21:00:00,OANDA:XAGUSD,15.31696,16.65224,14.8999,16.262,94565.0
2019-07-31 21:00:00,OANDA:XAGUSD,16.262,18.65448,15.92392,18.37402,169182.0
2019-09-01 21:00:00,OANDA:XAGUSD,18.37402,19.65048,16.93106,17.00268,239320.0
2019-09-30 21:00:00,OANDA:XAGUSD,17.00268,18.33246,16.89866,18.10757,172948.0
2019-10-31 21:00:00,OANDA:XAGUSD,18.10757,18.2233,16.64993,17.0173,106875.0
2019-12-01 22:00:00,OANDA:XAGUSD,17.0173,18.1464,16.5312,17.85219,85638.0
2019-12-31 22:00:00,OANDA:XAGUSD,17.85219,18.85916,17.33972,18.04198,144341.0
2020-02-02 22:00:00,OANDA:XAGUSD,18.04198,18.94776,16.39658,16.67323,154584.0
2020-03-01 22:00:00,OANDA:XAGUSD,16.67323,17.60936,11.64116,13.97396,616740.0
2020-03-31 21:00:00,OANDA:XAGUSD,13.97396,15.84532,13.82278,14.96492,403628.0
2020-04-30 21:00:00,OANDA:XAGUSD,14.96492,17.91726,14.71306,17.8706,341878.0
2020-05-31 21:00:00,OANDA:XAGUSD,17.8706,18.38958,16.95065,18.18769,257666.0
2020-06-30 21:00:00,OANDA:XAGUSD,18.18769,26.20372,17.76689,24.41258,619979.0
2020-08-02 21:00:00,OANDA:XAGUSD,24.41258,29.85876,23.44522,28.1374,1413094.0
2020-08-31 21:00:00,OANDA:XAGUSD,28.1374,28.90226,21.66265,23.23319,772504.0
2020-09-30 21:00:00,OANDA:XAGUSD,23.23319,25.56324,22.59124,23.65092,590714.0
2020-11-01 22:00:00,OANDA:XAGUSD,23.65092,26.01176,21.89956,22.62652,549849.0
2020-11-30 22:00:00,OANDA:XAGUSD,22.62652,27.4119,22.58942,26.39972,529348.0
2020-12-31 22:00:00,OANDA:XAGUSD,26.39972,27.9272,24.018,26.991,808644.0
2021-01-31 22:00:00,OANDA:XAGUSD,26.991,30.1365,25.903,26.6715,1074561.0
2021-02-28 22:00:00,OANDA:XAGUSD,26.6715,27.081,23.7805,24.414,786492.0
2021-03-31 21:00:00,OANDA:XAGUSD,24.414,26.6463,24.2545,25.929,404959.0
2021-05-02 21:00:00,OANDA:XAGUSD,25.929,28.7515,25.8088,28.0405,533604.0
2021-05-31 21:00:00,OANDA:XAGUSD,28.0405,28.5585,25.525,26.12915,476644.0
2021-06-30 21:00:00,OANDA:XAGUSD,26.12915,26.774,24.49536,25.4915,325207.0
2021-08-01 21:00:00,OANDA:XAGUSD,25.4915,26.0055,22.102,23.89455,347341.0
2021-08-31 21:00:00,OANDA:XAGUSD,23.89455,24.8715,21.4238,22.1765,348665.0
2021-09-30 21:00:00,OANDA:XAGUSD,22.1765,24.8285,21.9923,23.894,350993.0
2021-10-31 21:00:00,OANDA:XAGUSD,23.894,25.4055,22.6935,22.838,401925.0
