datetime,symbol,open,high,low,close,volume
2026-04-17 05:00:00,OANDA:XAGUSD,79.13285,79.203,78.881,78.9293,14284.0
2026-04-17 06:00:00,OANDA:XAGUSD,78.9303,79.03325,78.4955,78.66275,14282.0
2026-04-17 07:00:00,OANDA:XAGUSD,78.66745,78.949,78.6115,78.931,7539.0
2026-04-17 08:00:00,OANDA:XAGUSD,78.9245,79.5065,78.9245,79.5045,10598.0
2026-04-17 09:00:00,OANDA:XAGUSD,79.521,79.80405,79.4902,79.5849,10340.0
2026-04-17 10:00:00,OANDA:XAGUSD,79.5877,79.5927,79.1973,79.3055,9744.0
2026-04-17 11:00:00,OANDA:XAGUSD,79.31235,79.6665,79.08375,79.649,10403.0
2026-04-17 12:00:00,OANDA:XAGUSD,79.6495,81.6255,79.611,81.55,24757.0
2026-04-17 13:00:00,OANDA:XAGUSD,81.5525,82.444,81.07225,82.362,50750.0
2026-04-17 14:00:00,OANDA:XAGUSD,82.3675,83.0555,81.998,82.6985,39263.0
2026-04-17 15:00:00,OANDA:XAGUSD,82.7095,82.903,82.0245,82.27865,32290.0
2026-04-17 16:00:00,OANDA:XAGUSD,82.275,82.5207,82.1352,82.21985,29307.0
2026-04-17 17:00:00,OANDA:XAGUSD,82.22195,82.3375,81.35355,81.7985,30780.0
2026-04-17 18:00:00,OANDA:XAGUSD,81.7975,82.0525,81.4435,81.514,26592.0
2026-04-17 19:00:00,OANDA:XAGUSD,81.512,81.536,81.113,81.3423,23049.0
2026-04-17 20:00:00,OANDA:XAGUSD,81.3455,81.38795,80.788,80.7995,11596.0
2026-04-19 22:00:00,OANDA:XAGUSD,79.3994,79.817,79.3034,79.56815,16708.0
2026-04-19 23:00:00,OANDA:XAGUSD,79.56975,79.6403,78.63555,78.9782,18896.0
2026-04-20 00:00:00,OANDA:XAGUSD,78.9785,79.8825,78.64035,79.86,20830.0
2026-04-20 01:00:00,OANDA:XAGUSD,79.864,80.681,79.736,80.546,23739.0
2026-04-20 02:00:00,OANDA:XAGUSD,80.548,80.6565,80.118,80.251,18412.0
2026-04-20 03:00:00,OANDA:XAGUSD,80.2485,80.293,79.9475,79.951,14696.0
2026-04-20 04:00:00,OANDA:XAGUSD,79.954,80.0995,79.6625,79.808,5109.0
2026-04-20 05:00:00,OANDA:XAGUSD,79.8095,79.897,79.2815,79.6605,17949.0
2026-04-20 06:00:00,OANDA:XAGUSD,79.6585,79.8865,79.50105,79.7945,15315.0
2026-04-20 07:00:00,OANDA:XAGUSD,79.804,80.0652,79.2675,79.4105,18093.0
2026-04-20 08:00:00,OANDA:XAGUSD,79.40625,79.4975,79.2255,79.4705,11494.0
2026-04-20 09:00:00,OANDA:XAGUSD,79.4645,79.57395,79.1785,79.265,8855.0
2026-04-20 10:00:00,OANDA:XAGUSD,79.259,79.70205,79.23465,79.25955,8899.0
2026-04-20 11:00:00,OANDA:XAGUSD,79.26095,79.84835,79.0765,79.8058,13879.0
2026-04-20 12:00:00,OANDA:XAGUSD,79.8063,79.9457,79.4235,79.6125,18493.0
2026-04-20 13:00:00,OANDA:XAGUSD,79.615,80.441,79.55945,80.2635,35880.0
2026-04-20 14:00:00,OANDA:XAGUSD,80.2716,80.35185,79.33895,79.6911,39418.0
2026-04-20 15:00:00,OANDA:XAGUSD,79.6965,79.9263,79.4313,79.826,34681.0
2026-04-20 16:00:00,OANDA:XAGUSD,79.8255,79.964,79.653,79.896,17580.0
2026-04-20 17:00:00,OANDA:XAGUSD,79.905,80.11035,79.607,79.6545,15160.0
2026-04-20 18:00:00,OANDA:XAGUSD,79.654,80.0075,79.654,79.872,17545.0
2026-04-20 19:00:00,OANDA:XAGUSD,79.8725,80.0655,79.60255,79.748,14582.0
2026-04-20 20:00:00,OANDA:XAGUSD,79.7455,79.803,79.6375,79.718,4234.0
2026-04-20 22:00:00,OANDA:XAGUSD,79.86965,80.2125,79.83095,80.07775,7168.0
2026-04-20 23:00:00,OANDA:XAGUSD,80.0772,80.1315,79.8113,79.8585,6389.0
2026-04-21 00:00:00,OANDA:XAGUSD,79.859,80.067,79.4745,79.895,15483.0
2026-04-21 01:00:00,OANDA:XAGUSD,79.8865,79.9475,79.188,79.43,15813.0
2026-04-21 02:00:00,OANDA:XAGUSD,79.431,79.49,79.05795,79.2585,13953.0
2026-04-21 03:00:00,OANDA:XAGUSD,79.262,79.2755,78.55825,78.9565,13403.0
2026-04-21 04:00:00,OANDA:XAGUSD,78.957,79.016,78.8145,78.899,5607.0
2026-04-21 05:00:00,OANDA:XAGUSD,78.8975,79.34955,78.85,78.8695,15186.0
2026-04-21 06:00:00,OANDA:XAGUSD,78.87,79.0785,78.6638,78.909,17770.0
2026-04-21 07:00:00,OANDA:XAGUSD,78.902,79.338,78.60745,78.9949,13827.0
2026-04-21 08:00:00,OANDA:XAGUSD,78.99265,79.0781,78.512,78.8395,9633.0
2026-04-21 09:00:00,OANDA:XAGUSD,78.839,79.0115,78.621,78.938,9075.0
2026-04-21 10:00:00,OANDA:XAGUSD,78.94165,79.0605,78.86,79.0005,7306.0
2026-04-21 11:00:00,OANDA:XAGUSD,79.0015,79.291,78.5758,79.191,9028.0
2026-04-21 12:00:00,OANDA:XAGUSD,79.191,79.256,78.3888,78.766,17855.0
2026-04-21 13:00:00,OANDA:XAGUSD,78.7715,79.049,78.13075,78.7615,26696.0
2026-04-21 14:00:00,OANDA:XAGUSD,78.7605,78.898,76.77465,76.89325,28877.0
2026-04-21 15:00:00,OANDA:XAGUSD,76.89775,77.3995,76.687,76.993,30893.0
2026-04-21 16:00:00,OANDA:XAGUSD,76.999,77.2843,76.272,76.3505,25407.0
2026-04-21 17:00:00,OANDA:XAGUSD,76.352,76.96575,76.1671,76.744,36701.0
2026-04-21 18:00:00,OANDA:XAGUSD,76.748,76.9057,76.3905,76.7995,20752.0
2026-04-21 19:00:00,OANDA:XAGUSD,76.8025,77.112,75.51025,75.6795,32015.0
2026-04-21 20:00:00,OANDA:XAGUSD,75.681,76.79825,75.40185,76.7094,21380.0
2026-04-21 22:00:00,OANDA:XAGUSD,76.94875,76.98895,76.7001,76.7803,7205.0
2026-04-21 23:00:00,OANDA:XAGUSD,76.77945,77.384,76.74485,77.3185,11494.0
2026-04-22 00:00:00,OANDA:XAGUSD,77.32,77.6784,77.32,77.459,11286.0
2026-04-22 01:00:00,OANDA:XAGUSD,77.46025,77.896,77.3651,77.608,18024.0
2026-04-22 02:00:00,OANDA:XAGUSD,77.60525,77.9785,77.56905,77.88375,11228.0
2026-04-22 03:00:00,OANDA:XAGUSD,77.8835,78.302,77.809,78.096,7841.0
2026-04-22 04:00:00,OANDA:XAGUSD,78.0955,78.146,77.8665,78.028,6367.0
2026-04-22 05:00:00,OANDA:XAGUSD,78.031,78.6815,77.9695,78.5152,14009.0
2026-04-22 06:00:00,OANDA:XAGUSD,78.5135,78.61335,78.285,78.578,12447.0
2026-04-22 07:00:00,OANDA:XAGUSD,78.558,78.631,78.275,78.289,12213.0
2026-04-22 08:00:00,OANDA:XAGUSD,78.291,78.321,77.95075,78.116,8278.0
2026-04-22 09:00:00,OANDA:XAGUSD,78.1185,78.26925,77.8295,77.91865,9881.0
2026-04-22 10:00:00,OANDA:XAGUSD,77.921,78.091,77.693,78.0305,11649.0
2026-04-22 11:00:00,OANDA:XAGUSD,78.0325,78.194,77.936,78.0065,11301.0
2026-04-22 12:00:00,OANDA:XAGUSD,78.00665,78.266,77.568,77.68,13867.0
2026-04-22 13:00:00,OANDA:XAGUSD,77.681,78.28515,77.4144,78.14955,34660.0
2026-04-22 14:00:00,OANDA:XAGUSD,78.143,78.4005,77.693,77.798,33218.0
2026-04-22 15:00:00,OANDA:XAGUSD,77.7985,78.115,77.70245,77.851,21898.0
2026-04-22 16:00:00,OANDA:XAGUSD,77.8475,77.982,77.604,77.6445,19139.0
2026-04-22 17:00:00,OANDA:XAGUSD,77.646,78.0555,77.6361,77.8795,19885.0
2026-04-22 18:00:00,OANDA:XAGUSD,77.88,78.0115,77.694,77.877,13540.0
2026-04-22 19:00:00,OANDA:XAGUSD,77.8775,77.881,77.659,77.78,19148.0
2026-04-22 20:00:00,OANDA:XAGUSD,77.7805,77.81595,77.582,77.7285,6582.0
2026-04-22 22:00:00,OANDA:XAGUSD,77.69455,77.7275,77.4901,77.5,5091.0
2026-04-22 23:00:00,OANDA:XAGUSD,77.505,77.598,77.4114,77.536,3840.0
2026-04-23 00:00:00,OANDA:XAGUSD,77.5405,78.3835,76.3915,78.182,29032.0
2026-04-23 01:00:00,OANDA:XAGUSD,78.16775,78.33355,76.9975,77.0415,24524.0
2026-04-23 02:00:00,OANDA:XAGUSD,77.043,77.063,75.7847,75.797,28519.0
2026-04-23 03:00:00,OANDA:XAGUSD,75.7975,76.27645,75.671,76.146,27115.0
2026-04-23 04:00:00,OANDA:XAGUSD,76.1445,76.32,76.011,76.242,8328.0
2026-04-23 05:00:00,OANDA:XAGUSD,76.243,76.3375,75.5746,76.245,16503.0
2026-04-23 06:00:00,OANDA:XAGUSD,76.2455,76.3099,75.8305,76.1405,21717.0
2026-04-23 07:00:00,OANDA:XAGUSD,76.1365,76.3736,75.75985,76.22075,18355.0
