datetime,symbol,open,high,low,close,volume
2025-07-24 21:00:00,OANDA:XAGUSD,39.08585,39.15535,39.0624,39.14015,3038.0
2025-07-25 01:00:00,OANDA:XAGUSD,39.1408,39.1979,38.934,38.9575,15929.0
2025-07-25 05:00:00,OANDA:XAGUSD,38.958,39.1395,38.83395,38.8573,17874.0
2025-07-25 09:00:00,OANDA:XAGUSD,38.8578,38.9078,38.637,38.8639,14758.0
2025-07-25 13:00:00,OANDA:XAGUSD,38.86455,38.9623,37.951,38.166,42347.0
2025-07-25 17:00:00,OANDA:XAGUSD,38.16645,38.2745,38.1415,38.1635,7584.0
2025-07-27 21:00:00,OANDA:XAGUSD,38.138,38.24115,38.052,38.2325,5701.0
2025-07-28 01:00:00,OANDA:XAGUSD,38.234,38.3125,38.183,38.1977,10054.0
2025-07-28 05:00:00,OANDA:XAGUSD,38.1975,38.34125,38.1545,38.2145,13825.0
2025-07-28 09:00:00,OANDA:XAGUSD,38.214,38.2305,38.008,38.1092,14476.0
2025-07-28 13:00:00,OANDA:XAGUSD,38.1117,38.1775,37.906,38.1325,27808.0
2025-07-28 17:00:00,OANDA:XAGUSD,38.1315,38.188,38.02795,38.165,6441.0
2025-07-28 21:00:00,OANDA:XAGUSD,38.188,38.196,38.0805,38.1095,1998.0
2025-07-29 01:00:00,OANDA:XAGUSD,38.109,38.193,38.0445,38.125,8005.0
2025-07-29 05:00:00,OANDA:XAGUSD,38.1215,38.2387,37.91015,38.1635,15644.0
2025-07-29 09:00:00,OANDA:XAGUSD,38.16035,38.1908,38.0045,38.03,14608.0
2025-07-29 13:00:00,OANDA:XAGUSD,38.032,38.297,37.962,38.1715,25976.0
2025-07-29 17:00:00,OANDA:XAGUSD,38.173,38.2285,38.132,38.2105,6182.0
2025-07-29 21:00:00,OANDA:XAGUSD,38.22245,38.23115,38.17735,38.19615,1711.0
2025-07-30 01:00:00,OANDA:XAGUSD,38.1932,38.242,38.008,38.1945,7080.0
2025-07-30 05:00:00,OANDA:XAGUSD,38.19,38.2525,38.031,38.1105,14652.0
2025-07-30 09:00:00,OANDA:XAGUSD,38.1095,38.1246,37.7565,37.813,20866.0
2025-07-30 13:00:00,OANDA:XAGUSD,37.8125,37.817,37.4884,37.683,29659.0
2025-07-30 17:00:00,OANDA:XAGUSD,37.6855,37.7557,36.7875,37.13315,37528.0
2025-07-30 21:00:00,OANDA:XAGUSD,37.14615,37.16735,37.0276,37.14095,6570.0
2025-07-31 01:00:00,OANDA:XAGUSD,37.1402,37.2735,36.9829,37.2545,17918.0
2025-07-31 05:00:00,OANDA:XAGUSD,37.2525,37.2735,36.9175,36.95425,15647.0
2025-07-31 09:00:00,OANDA:XAGUSD,36.95335,36.9687,36.2127,36.6655,29646.0
